file_name,ref_x,ref_y,ref_w,ref_h,kpt1_x,kpt1_y,kpt2_x,kpt2_y,kpt3_x,kpt3_y,kpt4_x,kpt4_y,kpt5_x,kpt5_y,kpt6_x,kpt6_y,label
0-0.jpg,0.3925262689590454,0.3529735207557678,0.27694153785705566,0.36924564838409424,0.4683953821659088,0.43645012378692627,0.5850555896759033,0.4351171851158142,0.521857500076294,0.5046834945678711,0.5219045877456665,0.5945146679878235,0.4070562422275543,0.49849677085876465,0.656281054019928,0.5023604035377502,0
0-1.jpg,0.39378872513771057,0.3534490466117859,0.2788527309894562,0.37179332971572876,0.4674162268638611,0.43833082914352417,0.585778534412384,0.4319489002227783,0.5223714113235474,0.5027639865875244,0.5244446992874146,0.5947077870368958,0.4076555669307709,0.5064138770103455,0.66036057472229,0.5006563663482666,0
0-2.jpg,0.3941333293914795,0.35035860538482666,0.28212136030197144,0.376151442527771,0.4682857096195221,0.436529278755188,0.5870524644851685,0.4314349293708801,0.5216123461723328,0.5039995312690735,0.5234420895576477,0.5958732962608337,0.4099113941192627,0.5023927092552185,0.6633606553077698,0.5000962615013123,0
0-3.jpg,0.3940505087375641,0.3502291440963745,0.27930596470832825,0.3723979592323303,0.4663875102996826,0.4373195767402649,0.5837581157684326,0.43173927068710327,0.5185735821723938,0.5047719478607178,0.5210694670677185,0.5944857597351074,0.4100559651851654,0.5007781982421875,0.6605685949325562,0.497269868850708,0
0-4.jpg,0.3946149945259094,0.3493587374687195,0.2793034315109253,0.372394859790802,0.46432560682296753,0.43597131967544556,0.582260251045227,0.4291991591453552,0.5155677795410156,0.5011575818061829,0.5192990303039551,0.5923266410827637,0.4106377959251404,0.5018697381019592,0.6623055934906006,0.4964101314544678,0
0-5.jpg,0.3951261341571808,0.35001879930496216,0.27922144532203674,0.37228530645370483,0.4670608639717102,0.4330989718437195,0.5850052833557129,0.4292774796485901,0.5182849168777466,0.49876850843429565,0.5198856592178345,0.5907883048057556,0.4102172553539276,0.49902665615081787,0.6626299023628235,0.5004804134368896,0
0-6.jpg,0.398697167634964,0.34989750385284424,0.2769499123096466,0.36925798654556274,0.4677869975566864,0.431901752948761,0.5841325521469116,0.42716842889785767,0.5160841345787048,0.4956066608428955,0.5186828970909119,0.5875101685523987,0.41496536135673523,0.4985477924346924,0.6644756197929382,0.4997987747192383,0
0-7.jpg,0.402443528175354,0.35419201850891113,0.27293860912323,0.3639101982116699,0.46846070885658264,0.43418484926223755,0.5844565629959106,0.4272528290748596,0.5172924399375916,0.49336785078048706,0.5207682251930237,0.5864319801330566,0.4168488383293152,0.5048601031303406,0.6652799248695374,0.5012734532356262,0
0-8.jpg,0.4011950194835663,0.3506172299385071,0.27779802680015564,0.3703872561454773,0.46670570969581604,0.43556612730026245,0.5848391056060791,0.42782145738601685,0.5155006647109985,0.49808865785598755,0.5201852321624756,0.5902710556983948,0.4170089066028595,0.5037708878517151,0.6692052483558655,0.49825483560562134,0
0-9.jpg,0.3990309536457062,0.3519584536552429,0.2798195779323578,0.37308239936828613,0.4694632291793823,0.4366157650947571,0.5870462656021118,0.43331873416900635,0.5184992551803589,0.5045105814933777,0.5208471417427063,0.5958049297332764,0.4160592555999756,0.5001509785652161,0.6672307848930359,0.5027998089790344,0
0-10.jpg,0.39889615774154663,0.34986263513565063,0.27948254346847534,0.372633159160614,0.4692249298095703,0.4354618191719055,0.5868157148361206,0.43091917037963867,0.5192962288856506,0.5030231475830078,0.5219639539718628,0.5939693450927734,0.41552305221557617,0.49928367137908936,0.6665226221084595,0.49923843145370483,0
0-11.jpg,0.39687681198120117,0.3535460829734802,0.28133368492126465,0.37510091066360474,0.4714876711368561,0.4363018870353699,0.5899728536605835,0.43525242805480957,0.5231342911720276,0.5047900080680847,0.5236427783966064,0.5973972678184509,0.4129537045955658,0.5014482140541077,0.6656166315078735,0.5076305270195007,0
0-12.jpg,0.4015521705150604,0.3571895956993103,0.2761479318141937,0.3681873083114624,0.47305724024772644,0.43438613414764404,0.5912368893623352,0.43643707036972046,0.5223197937011719,0.4997209310531616,0.522000789642334,0.5932707190513611,0.415263831615448,0.5011654496192932,0.6674401164054871,0.5145115852355957,0
0-13.jpg,0.3992547392845154,0.35489922761917114,0.2787907123565674,0.37171095609664917,0.471986323595047,0.4320281744003296,0.5912610292434692,0.43369942903518677,0.522278904914856,0.49733448028564453,0.5216549634933472,0.5922406315803528,0.41266268491744995,0.5002383589744568,0.6675536632537842,0.5133796334266663,0
0-14.jpg,0.4009181261062622,0.3607519865036011,0.27561306953430176,0.36747509241104126,0.47196269035339355,0.435291588306427,0.5905860066413879,0.4363555312156677,0.5221048593521118,0.49751079082489014,0.5216350555419922,0.5934469103813171,0.41306138038635254,0.5057475566864014,0.6666768193244934,0.5177120566368103,0
0-15.jpg,0.3981209397315979,0.3531615138053894,0.28206485509872437,0.3760753870010376,0.4723575711250305,0.4365714192390442,0.5915679335594177,0.4347239136695862,0.5242210626602173,0.5051804184913635,0.5249006748199463,0.5977175235748291,0.41385868191719055,0.5019314289093018,0.6679009199142456,0.5072007179260254,0
0-16.jpg,0.4005526900291443,0.35092878341674805,0.27783215045928955,0.37043285369873047,0.4706636071205139,0.42981600761413574,0.589245617389679,0.4325558543205261,0.5186277031898499,0.4967939257621765,0.518967866897583,0.5899777412414551,0.4152214527130127,0.49408113956451416,0.6680135726928711,0.5086663365364075,0
